Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
512	-0.1678	7.7478	0.20352	4.261	4.913	5.346	5.594	6.002	6.297	6.765	7.748	8.902	9.604	10.116	10.935	11.508	12.689	15.06
513	-0.168	7.7471	0.20351	4.261	4.912	5.346	5.594	6.002	6.297	6.764	7.747	8.901	9.603	10.115	10.934	11.507	12.688	15.059
514	-0.1683	7.7465	0.20351	4.261	4.912	5.346	5.593	6.001	6.296	6.763	7.747	8.901	9.602	10.114	10.933	11.506	12.687	15.059
515	-0.1685	7.7458	0.20351	4.261	4.912	5.345	5.593	6.001	6.296	6.763	7.746	8.9	9.601	10.113	10.932	11.505	12.686	15.058
516	-0.1687	7.7452	0.20351	4.26	4.912	5.345	5.593	6	6.295	6.762	7.745	8.899	9.601	10.113	10.931	11.505	12.686	15.058
517	-0.1689	7.7446	0.2035	4.26	4.911	5.345	5.592	6	6.295	6.762	7.745	8.898	9.6	10.112	10.931	11.504	12.685	15.057
518	-0.1692	7.744	0.2035	4.26	4.911	5.344	5.592	6	6.295	6.761	7.744	8.898	9.599	10.111	10.93	11.503	12.684	15.057
519	-0.1694	7.7434	0.2035	4.26	4.911	5.344	5.592	5.999	6.294	6.761	7.743	8.897	9.599	10.11	10.929	11.502	12.684	15.056
520	-0.1696	7.7429	0.2035	4.26	4.911	5.344	5.591	5.999	6.294	6.76	7.743	8.896	9.598	10.11	10.929	11.502	12.683	15.056
521	-0.1699	7.7423	0.2035	4.26	4.91	5.344	5.591	5.999	6.293	6.76	7.742	8.896	9.597	10.109	10.928	11.501	12.683	15.056
522	-0.1701	7.7418	0.20349	4.26	4.91	5.343	5.591	5.998	6.293	6.76	7.742	8.895	9.597	10.109	10.927	11.5	12.682	15.055
523	-0.1703	7.7412	0.20349	4.26	4.91	5.343	5.59	5.998	6.292	6.759	7.741	8.895	9.596	10.108	10.926	11.5	12.681	15.054
524	-0.1705	7.7407	0.20349	4.259	4.91	5.343	5.59	5.997	6.292	6.759	7.741	8.894	9.595	10.107	10.926	11.499	12.681	15.054
525	-0.1707	7.7402	0.20349	4.259	4.91	5.342	5.59	5.997	6.292	6.758	7.74	8.893	9.595	10.107	10.925	11.499	12.68	15.054
526	-0.171	7.7397	0.20349	4.259	4.909	5.342	5.589	5.997	6.291	6.758	7.74	8.893	9.594	10.106	10.925	11.498	12.68	15.054
527	-0.1712	7.7392	0.20349	4.259	4.909	5.342	5.589	5.996	6.291	6.757	7.739	8.892	9.594	10.106	10.924	11.498	12.679	15.054
528	-0.1714	7.7387	0.20349	4.259	4.909	5.342	5.589	5.996	6.291	6.757	7.739	8.892	9.593	10.105	10.924	11.497	12.679	15.053
529	-0.1716	7.7382	0.20349	4.259	4.909	5.341	5.589	5.996	6.29	6.757	7.738	8.891	9.593	10.104	10.923	11.496	12.678	15.053
530	-0.1718	7.7378	0.20349	4.259	4.909	5.341	5.588	5.995	6.29	6.756	7.738	8.891	9.592	10.104	10.923	11.496	12.678	15.053
531	-0.172	7.7373	0.20349	4.259	4.908	5.341	5.588	5.995	6.29	6.756	7.737	8.89	9.591	10.103	10.922	11.495	12.677	15.053
532	-0.1723	7.7369	0.20349	4.259	4.908	5.341	5.588	5.995	6.289	6.755	7.737	8.89	9.591	10.103	10.922	11.495	12.677	15.053
533	-0.1725	7.7365	0.20349	4.259	4.908	5.341	5.588	5.995	6.289	6.755	7.737	8.889	9.591	10.102	10.921	11.495	12.677	15.053
534	-0.1727	7.7361	0.20349	4.259	4.908	5.34	5.587	5.994	6.289	6.755	7.736	8.889	9.59	10.102	10.921	11.494	12.677	15.053
535	-0.1729	7.7357	0.20349	4.258	4.908	5.34	5.587	5.994	6.288	6.754	7.736	8.888	9.59	10.102	10.92	11.494	12.676	15.053
536	-0.1731	7.7353	0.20349	4.258	4.908	5.34	5.587	5.994	6.288	6.754	7.735	8.888	9.589	10.101	10.92	11.494	12.676	15.053
537	-0.1733	7.7349	0.20349	4.258	4.908	5.34	5.587	5.994	6.288	6.754	7.735	8.888	9.589	10.101	10.92	11.493	12.676	15.053
538	-0.1735	7.7345	0.20349	4.258	4.907	5.34	5.586	5.993	6.287	6.753	7.735	8.887	9.588	10.1	10.919	11.493	12.675	15.053
539	-0.1737	7.7342	0.20349	4.258	4.907	5.339	5.586	5.993	6.287	6.753	7.734	8.887	9.588	10.1	10.919	11.492	12.675	15.053
540	-0.1739	7.7338	0.20349	4.258	4.907	5.339	5.586	5.993	6.287	6.753	7.734	8.886	9.588	10.099	10.918	11.492	12.675	15.053
541	-0.1741	7.7335	0.20349	4.258	4.907	5.339	5.586	5.993	6.287	6.753	7.734	8.886	9.587	10.099	10.918	11.492	12.675	15.053
542	-0.1743	7.7332	0.20349	4.258	4.907	5.339	5.586	5.992	6.286	6.752	7.733	8.886	9.587	10.099	10.918	11.492	12.674	15.053
543	-0.1745	7.7329	0.20349	4.258	4.907	5.339	5.586	5.992	6.286	6.752	7.733	8.885	9.587	10.099	10.918	11.491	12.674	15.053
544	-0.1747	7.7326	0.20349	4.258	4.907	5.339	5.585	5.992	6.286	6.752	7.733	8.885	9.586	10.098	10.917	11.491	12.674	15.053
545	-0.1749	7.7323	0.2035	4.258	4.907	5.338	5.585	5.992	6.286	6.752	7.732	8.885	9.586	10.098	10.917	11.491	12.674	15.054
546	-0.1751	7.732	0.2035	4.258	4.906	5.338	5.585	5.992	6.286	6.751	7.732	8.884	9.586	10.098	10.917	11.491	12.674	15.054
547	-0.1753	7.7317	0.2035	4.258	4.906	5.338	5.585	5.991	6.285	6.751	7.732	8.884	9.585	10.097	10.917	11.49	12.674	15.054
548	-0.1755	7.7315	0.2035	4.258	4.906	5.338	5.585	5.991	6.285	6.751	7.732	8.884	9.585	10.097	10.916	11.49	12.674	15.054
549	-0.1757	7.7312	0.2035	4.258	4.906	5.338	5.585	5.991	6.285	6.751	7.731	8.884	9.585	10.097	10.916	11.49	12.674	15.054
550	-0.1759	7.731	0.20351	4.258	4.906	5.338	5.584	5.991	6.285	6.75	7.731	8.883	9.585	10.097	10.916	11.49	12.674	15.055
551	-0.1761	7.7308	0.20351	4.258	4.906	5.338	5.584	5.991	6.285	6.75	7.731	8.883	9.585	10.097	10.916	11.49	12.674	15.055
552	-0.1763	7.7306	0.20351	4.258	4.906	5.338	5.584	5.991	6.285	6.75	7.731	8.883	9.584	10.096	10.916	11.49	12.674	15.056
553	-0.1765	7.7303	0.20351	4.258	4.906	5.338	5.584	5.99	6.284	6.75	7.73	8.883	9.584	10.096	10.916	11.49	12.674	15.056
554	-0.1767	7.7302	0.20352	4.258	4.906	5.337	5.584	5.99	6.284	6.75	7.73	8.883	9.584	10.096	10.916	11.49	12.674	15.057
555	-0.1769	7.73	0.20352	4.258	4.906	5.337	5.584	5.99	6.284	6.75	7.73	8.882	9.584	10.096	10.916	11.49	12.674	15.057
556	-0.1771	7.7298	0.20352	4.258	4.906	5.337	5.584	5.99	6.284	6.749	7.73	8.882	9.584	10.096	10.915	11.49	12.674	15.057
557	-0.1773	7.7296	0.20353	4.258	4.906	5.337	5.584	5.99	6.284	6.749	7.73	8.882	9.584	10.096	10.915	11.49	12.675	15.058
558	-0.1774	7.7295	0.20353	4.258	4.906	5.337	5.584	5.99	6.284	6.749	7.73	8.882	9.583	10.096	10.915	11.49	12.675	15.058
559	-0.1776	7.7293	0.20354	4.258	4.906	5.337	5.583	5.99	6.283	6.749	7.729	8.882	9.583	10.096	10.915	11.49	12.675	15.059
560	-0.1778	7.7292	0.20354	4.258	4.906	5.337	5.583	5.99	6.283	6.749	7.729	8.882	9.583	10.096	10.915	11.49	12.675	15.06
561	-0.178	7.7291	0.20354	4.258	4.906	5.337	5.583	5.99	6.283	6.749	7.729	8.882	9.583	10.095	10.915	11.49	12.675	15.06
562	-0.1782	7.729	0.20355	4.258	4.906	5.337	5.583	5.989	6.283	6.749	7.729	8.882	9.583	10.096	10.916	11.49	12.676	15.061
563	-0.1784	7.7289	0.20355	4.258	4.906	5.337	5.583	5.989	6.283	6.749	7.729	8.881	9.583	10.096	10.916	11.49	12.676	15.062
564	-0.1785	7.7288	0.20356	4.258	4.905	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.583	10.096	10.916	11.49	12.676	15.062
565	-0.1787	7.7287	0.20356	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.583	10.096	10.916	11.491	12.676	15.063
566	-0.1789	7.7287	0.20357	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.583	10.096	10.916	11.491	12.677	15.064
567	-0.1791	7.7286	0.20357	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.583	10.096	10.916	11.491	12.677	15.065
568	-0.1793	7.7286	0.20358	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.583	10.096	10.916	11.491	12.678	15.066
569	-0.1794	7.7285	0.20358	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.583	10.096	10.916	11.491	12.678	15.066
570	-0.1796	7.7285	0.20359	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.583	10.096	10.917	11.492	12.678	15.067
571	-0.1798	7.7285	0.20359	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.583	10.096	10.917	11.492	12.679	15.068
572	-0.18	7.7285	0.2036	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.584	10.096	10.917	11.492	12.679	15.069
573	-0.1801	7.7285	0.2036	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.881	9.584	10.096	10.917	11.492	12.68	15.07
574	-0.1803	7.7285	0.20361	4.258	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.882	9.584	10.097	10.917	11.493	12.68	15.071
575	-0.1805	7.7285	0.20362	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.882	9.584	10.097	10.918	11.493	12.681	15.072
576	-0.1807	7.7285	0.20362	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.882	9.584	10.097	10.918	11.493	12.681	15.073
577	-0.1808	7.7286	0.20363	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.882	9.584	10.097	10.918	11.494	12.682	15.074
578	-0.181	7.7286	0.20364	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.882	9.584	10.097	10.919	11.494	12.682	15.075
579	-0.1812	7.7287	0.20364	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.882	9.584	10.098	10.919	11.495	12.683	15.076
580	-0.1813	7.7288	0.20365	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.882	9.585	10.098	10.919	11.495	12.684	15.077
581	-0.1815	7.7288	0.20366	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.882	9.585	10.098	10.92	11.496	12.684	15.078
582	-0.1817	7.7289	0.20367	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.883	9.585	10.098	10.92	11.496	12.685	15.08
583	-0.1818	7.729	0.20367	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.883	9.585	10.099	10.92	11.496	12.685	15.08
584	-0.182	7.7291	0.20368	4.259	4.906	5.337	5.583	5.989	6.283	6.748	7.729	8.883	9.586	10.099	10.921	11.497	12.686	15.082
585	-0.1822	7.7293	0.20369	4.259	4.906	5.337	5.583	5.989	6.283	6.749	7.729	8.883	9.586	10.099	10.921	11.498	12.687	15.083
586	-0.1823	7.7294	0.2037	4.259	4.906	5.337	5.583	5.989	6.283	6.749	7.729	8.883	9.586	10.1	10.922	11.498	12.688	15.084
587	-0.1825	7.7295	0.20371	4.259	4.906	5.337	5.584	5.989	6.283	6.749	7.73	8.884	9.586	10.1	10.922	11.499	12.689	15.086
588	-0.1827	7.7297	0.20371	4.26	4.907	5.337	5.584	5.99	6.283	6.749	7.73	8.884	9.587	10.1	10.923	11.499	12.689	15.087
589	-0.1828	7.7298	0.20372	4.26	4.907	5.337	5.584	5.99	6.283	6.749	7.73	8.884	9.587	10.101	10.923	11.5	12.69	15.088
590	-0.183	7.73	0.20373	4.26	4.907	5.338	5.584	5.99	6.284	6.749	7.73	8.884	9.587	10.101	10.924	11.5	12.691	15.09
591	-0.1832	7.7302	0.20374	4.26	4.907	5.338	5.584	5.99	6.284	6.749	7.73	8.885	9.588	10.102	10.924	11.501	12.692	15.091
592	-0.1833	7.7303	0.20375	4.26	4.907	5.338	5.584	5.99	6.284	6.749	7.73	8.885	9.588	10.102	10.925	11.502	12.692	15.092
593	-0.1835	7.7305	0.20376	4.26	4.907	5.338	5.584	5.99	6.284	6.749	7.731	8.885	9.588	10.102	10.925	11.502	12.693	15.094
594	-0.1836	7.7307	0.20377	4.26	4.907	5.338	5.584	5.99	6.284	6.749	7.731	8.885	9.589	10.103	10.926	11.503	12.694	15.095
595	-0.1838	7.7309	0.20378	4.26	4.907	5.338	5.584	5.99	6.284	6.75	7.731	8.886	9.589	10.103	10.926	11.504	12.695	15.097
596	-0.1839	7.7312	0.20379	4.26	4.907	5.338	5.584	5.99	6.284	6.75	7.731	8.886	9.59	10.104	10.927	11.504	12.696	15.098
597	-0.1841	7.7314	0.2038	4.261	4.907	5.338	5.585	5.991	6.284	6.75	7.731	8.886	9.59	10.104	10.928	11.505	12.697	15.1
598	-0.1843	7.7316	0.20381	4.261	4.908	5.338	5.585	5.991	6.285	6.75	7.732	8.887	9.59	10.105	10.928	11.506	12.698	15.101
599	-0.1844	7.7319	0.20382	4.261	4.908	5.339	5.585	5.991	6.285	6.75	7.732	8.887	9.591	10.105	10.929	11.507	12.699	15.103
600	-0.1846	7.7321	0.20383	4.261	4.908	5.339	5.585	5.991	6.285	6.75	7.732	8.887	9.591	10.106	10.93	11.507	12.7	15.105
601	-0.1847	7.7324	0.20384	4.261	4.908	5.339	5.585	5.991	6.285	6.751	7.732	8.888	9.592	10.106	10.93	11.508	12.701	15.106
602	-0.1849	7.7326	0.20385	4.261	4.908	5.339	5.585	5.991	6.285	6.751	7.733	8.888	9.592	10.107	10.931	11.509	12.702	15.108
603	-0.185	7.7329	0.20386	4.261	4.908	5.339	5.585	5.992	6.285	6.751	7.733	8.889	9.593	10.107	10.932	11.51	12.703	15.109
604	-0.1852	7.7332	0.20387	4.262	4.908	5.339	5.586	5.992	6.286	6.751	7.733	8.889	9.593	10.108	10.932	11.51	12.704	15.111
605	-0.1853	7.7335	0.20388	4.262	4.908	5.339	5.586	5.992	6.286	6.752	7.734	8.889	9.594	10.109	10.933	11.511	12.705	15.112
606	-0.1855	7.7338	0.2039	4.262	4.909	5.34	5.586	5.992	6.286	6.752	7.734	8.89	9.594	10.109	10.934	11.512	12.707	15.115
607	-0.1856	7.7341	0.20391	4.262	4.909	5.34	5.586	5.992	6.286	6.752	7.734	8.89	9.595	10.11	10.935	11.513	12.708	15.116
608	-0.1858	7.7344	0.20392	4.262	4.909	5.34	5.586	5.992	6.286	6.752	7.734	8.891	9.595	10.11	10.935	11.514	12.709	15.118
609	-0.1859	7.7347	0.20393	4.262	4.909	5.34	5.586	5.993	6.286	6.752	7.735	8.891	9.596	10.111	10.936	11.515	12.71	15.119
610	-0.1861	7.7351	0.20394	4.262	4.909	5.34	5.587	5.993	6.287	6.753	7.735	8.892	9.597	10.112	10.937	11.516	12.711	15.122
611	-0.1862	7.7354	0.20396	4.262	4.909	5.34	5.587	5.993	6.287	6.753	7.735	8.892	9.597	10.112	10.938	11.517	12.712	15.124
612	-0.1864	7.7358	0.20397	4.263	4.91	5.341	5.587	5.993	6.287	6.753	7.736	8.893	9.598	10.113	10.939	11.518	12.714	15.126
613	-0.1865	7.7361	0.20398	4.263	4.91	5.341	5.587	5.993	6.287	6.753	7.736	8.893	9.598	10.114	10.939	11.519	12.715	15.127
614	-0.1867	7.7365	0.20399	4.263	4.91	5.341	5.587	5.994	6.288	6.754	7.737	8.894	9.599	10.114	10.94	11.52	12.716	15.129
615	-0.1868	7.7369	0.20401	4.263	4.91	5.341	5.588	5.994	6.288	6.754	7.737	8.894	9.6	10.115	10.941	11.521	12.717	15.131
616	-0.187	7.7373	0.20402	4.263	4.91	5.341	5.588	5.994	6.288	6.754	7.737	8.895	9.6	10.116	10.942	11.522	12.719	15.133
617	-0.1871	7.7377	0.20403	4.264	4.91	5.342	5.588	5.994	6.288	6.755	7.738	8.895	9.601	10.117	10.943	11.523	12.72	15.135
618	-0.1872	7.7381	0.20405	4.264	4.911	5.342	5.588	5.995	6.289	6.755	7.738	8.896	9.602	10.118	10.944	11.524	12.721	15.137
619	-0.1874	7.7385	0.20406	4.264	4.911	5.342	5.588	5.995	6.289	6.755	7.739	8.896	9.602	10.118	10.945	11.525	12.723	15.139
620	-0.1875	7.7389	0.20408	4.264	4.911	5.342	5.589	5.995	6.289	6.755	7.739	8.897	9.603	10.119	10.946	11.526	12.724	15.141
621	-0.1877	7.7393	0.20409	4.264	4.911	5.342	5.589	5.995	6.289	6.756	7.739	8.898	9.604	10.12	10.947	11.527	12.725	15.143
622	-0.1878	7.7397	0.2041	4.264	4.911	5.343	5.589	5.996	6.29	6.756	7.74	8.898	9.604	10.121	10.948	11.528	12.727	15.145
623	-0.1879	7.7402	0.20412	4.264	4.911	5.343	5.589	5.996	6.29	6.756	7.74	8.899	9.605	10.122	10.949	11.529	12.728	15.147
624	-0.1881	7.7406	0.20413	4.265	4.912	5.343	5.59	5.996	6.29	6.757	7.741	8.899	9.606	10.122	10.95	11.53	12.729	15.149
625	-0.1882	7.7411	0.20415	4.265	4.912	5.343	5.59	5.996	6.291	6.757	7.741	8.9	9.607	10.123	10.951	11.532	12.731	15.152
626	-0.1884	7.7415	0.20416	4.265	4.912	5.343	5.59	5.997	6.291	6.757	7.742	8.901	9.607	10.124	10.952	11.533	12.732	15.154
627	-0.1885	7.742	0.20418	4.265	4.912	5.344	5.59	5.997	6.291	6.758	7.742	8.901	9.608	10.125	10.953	11.534	12.734	15.156
628	-0.1886	7.7425	0.20419	4.265	4.913	5.344	5.591	5.997	6.292	6.758	7.743	8.902	9.609	10.126	10.954	11.535	12.735	15.158
629	-0.1888	7.743	0.20421	4.266	4.913	5.344	5.591	5.998	6.292	6.759	7.743	8.903	9.61	10.127	10.955	11.536	12.737	15.161
630	-0.1889	7.7435	0.20422	4.266	4.913	5.344	5.591	5.998	6.292	6.759	7.744	8.903	9.611	10.128	10.956	11.537	12.738	15.163
631	-0.189	7.744	0.20424	4.266	4.913	5.345	5.591	5.998	6.293	6.759	7.744	8.904	9.611	10.129	10.957	11.539	12.74	15.165
632	-0.1892	7.7445	0.20426	4.266	4.913	5.345	5.592	5.998	6.293	6.76	7.745	8.905	9.612	10.13	10.958	11.54	12.742	15.168
633	-0.1893	7.745	0.20427	4.266	4.914	5.345	5.592	5.999	6.293	6.76	7.745	8.905	9.613	10.13	10.959	11.541	12.743	15.17
634	-0.1894	7.7456	0.20429	4.267	4.914	5.345	5.592	5.999	6.294	6.761	7.746	8.906	9.614	10.131	10.961	11.543	12.745	15.172
635	-0.1896	7.7461	0.2043	4.267	4.914	5.346	5.592	5.999	6.294	6.761	7.746	8.907	9.615	10.132	10.962	11.544	12.746	15.175
636	-0.1897	7.7466	0.20432	4.267	4.914	5.346	5.593	6	6.294	6.761	7.747	8.908	9.616	10.133	10.963	11.545	12.748	15.177
637	-0.1898	7.7472	0.20434	4.267	4.915	5.346	5.593	6	6.295	6.762	7.747	8.908	9.617	10.134	10.964	11.547	12.75	15.18
638	-0.19	7.7478	0.20435	4.267	4.915	5.347	5.593	6	6.295	6.762	7.748	8.909	9.617	10.135	10.965	11.548	12.752	15.182
639	-0.1901	7.7483	0.20437	4.268	4.915	5.347	5.594	6.001	6.295	6.763	7.748	8.91	9.618	10.136	10.967	11.549	12.753	15.184
640	-0.1902	7.7489	0.20439	4.268	4.915	5.347	5.594	6.001	6.296	6.763	7.749	8.911	9.619	10.137	10.968	11.551	12.755	15.187
641	-0.1904	7.7495	0.20441	4.268	4.916	5.347	5.594	6.001	6.296	6.763	7.75	8.912	9.62	10.139	10.969	11.552	12.757	15.19
642	-0.1905	7.7501	0.20442	4.268	4.916	5.348	5.595	6.002	6.297	6.764	7.75	8.912	9.621	10.14	10.97	11.553	12.758	15.192
643	-0.1906	7.7507	0.20444	4.268	4.916	5.348	5.595	6.002	6.297	6.764	7.751	8.913	9.622	10.141	10.972	11.555	12.76	15.195
644	-0.1908	7.7513	0.20446	4.269	4.916	5.348	5.595	6.002	6.297	6.765	7.751	8.914	9.623	10.142	10.973	11.556	12.762	15.198
645	-0.1909	7.7519	0.20448	4.269	4.917	5.348	5.595	6.003	6.298	6.765	7.752	8.915	9.624	10.143	10.974	11.558	12.764	15.2
646	-0.191	7.7525	0.20449	4.269	4.917	5.349	5.596	6.003	6.298	6.766	7.753	8.915	9.625	10.144	10.975	11.559	12.766	15.202
647	-0.1911	7.7531	0.20451	4.269	4.917	5.349	5.596	6.004	6.299	6.766	7.753	8.916	9.626	10.145	10.977	11.561	12.767	15.205
648	-0.1913	7.7538	0.20453	4.27	4.917	5.349	5.597	6.004	6.299	6.767	7.754	8.917	9.627	10.146	10.978	11.562	12.769	15.208
649	-0.1914	7.7544	0.20455	4.27	4.918	5.35	5.597	6.004	6.299	6.767	7.754	8.918	9.628	10.147	10.98	11.564	12.771	15.211
650	-0.1915	7.7551	0.20457	4.27	4.918	5.35	5.597	6.005	6.3	6.768	7.755	8.919	9.629	10.149	10.981	11.565	12.773	15.214
651	-0.1917	7.7557	0.20459	4.27	4.918	5.35	5.597	6.005	6.3	6.768	7.756	8.92	9.63	10.15	10.982	11.567	12.775	15.216
652	-0.1918	7.7564	0.20461	4.27	4.919	5.351	5.598	6.006	6.301	6.769	7.756	8.921	9.631	10.151	10.984	11.569	12.777	15.219
653	-0.1919	7.757	0.20462	4.271	4.919	5.351	5.598	6.006	6.301	6.769	7.757	8.922	9.632	10.152	10.985	11.57	12.779	15.221
654	-0.192	7.7577	0.20464	4.271	4.919	5.351	5.599	6.006	6.302	6.77	7.758	8.922	9.633	10.153	10.986	11.571	12.781	15.224
655	-0.1921	7.7584	0.20466	4.271	4.919	5.352	5.599	6.007	6.302	6.77	7.758	8.923	9.634	10.154	10.988	11.573	12.783	15.227
656	-0.1923	7.7591	0.20468	4.271	4.92	5.352	5.599	6.007	6.302	6.771	7.759	8.924	9.635	10.156	10.989	11.575	12.785	15.23
657	-0.1924	7.7598	0.2047	4.272	4.92	5.352	5.6	6.008	6.303	6.771	7.76	8.925	9.637	10.157	10.991	11.576	12.787	15.233
658	-0.1925	7.7605	0.20472	4.272	4.92	5.353	5.6	6.008	6.303	6.772	7.761	8.926	9.638	10.158	10.992	11.578	12.789	15.236
659	-0.1926	7.7612	0.20474	4.272	4.921	5.353	5.6	6.008	6.304	6.772	7.761	8.927	9.639	10.159	10.994	11.58	12.791	15.239
660	-0.1928	7.7619	0.20476	4.272	4.921	5.353	5.601	6.009	6.304	6.773	7.762	8.928	9.64	10.161	10.995	11.581	12.793	15.242
661	-0.1929	7.7626	0.20478	4.273	4.921	5.354	5.601	6.009	6.305	6.773	7.763	8.929	9.641	10.162	10.997	11.583	12.795	15.245
662	-0.193	7.7634	0.2048	4.273	4.922	5.354	5.602	6.01	6.305	6.774	7.763	8.93	9.642	10.163	10.998	11.585	12.797	15.248
663	-0.1931	7.7641	0.20482	4.273	4.922	5.355	5.602	6.01	6.306	6.775	7.764	8.931	9.643	10.164	11	11.586	12.799	15.25
664	-0.1932	7.7649	0.20484	4.273	4.922	5.355	5.602	6.011	6.306	6.775	7.765	8.932	9.645	10.166	11.001	11.588	12.801	15.253
665	-0.1934	7.7656	0.20487	4.274	4.922	5.355	5.603	6.011	6.307	6.776	7.766	8.933	9.646	10.167	11.003	11.59	12.803	15.257
666	-0.1935	7.7664	0.20489	4.274	4.923	5.356	5.603	6.012	6.307	6.776	7.766	8.934	9.647	10.168	11.005	11.592	12.806	15.26
667	-0.1936	7.7671	0.20491	4.274	4.923	5.356	5.603	6.012	6.308	6.777	7.767	8.935	9.648	10.17	11.006	11.593	12.808	15.263
668	-0.1937	7.7679	0.20493	4.274	4.923	5.356	5.604	6.012	6.308	6.777	7.768	8.936	9.649	10.171	11.008	11.595	12.81	15.266
669	-0.1938	7.7687	0.20495	4.275	4.924	5.357	5.604	6.013	6.309	6.778	7.769	8.937	9.651	10.172	11.009	11.597	12.812	15.269
670	-0.194	7.7695	0.20497	4.275	4.924	5.357	5.605	6.013	6.309	6.779	7.77	8.938	9.652	10.174	11.011	11.599	12.814	15.272
671	-0.1941	7.7702	0.20499	4.275	4.924	5.357	5.605	6.014	6.31	6.779	7.77	8.939	9.653	10.175	11.012	11.6	12.816	15.275
672	-0.1942	7.771	0.20502	4.275	4.925	5.358	5.606	6.014	6.31	6.78	7.771	8.94	9.654	10.177	11.014	11.602	12.819	15.279
673	-0.1943	7.7718	0.20504	4.276	4.925	5.358	5.606	6.015	6.311	6.78	7.772	8.941	9.655	10.178	11.016	11.604	12.821	15.282
674	-0.1944	7.7726	0.20506	4.276	4.925	5.359	5.606	6.015	6.311	6.781	7.773	8.942	9.657	10.179	11.017	11.606	12.823	15.285
675	-0.1945	7.7735	0.20508	4.276	4.926	5.359	5.607	6.016	6.312	6.782	7.774	8.944	9.658	10.181	11.019	11.608	12.825	15.288
676	-0.1947	7.7743	0.2051	4.277	4.926	5.36	5.607	6.016	6.313	6.782	7.774	8.945	9.659	10.182	11.021	11.61	12.828	15.291
677	-0.1948	7.7751	0.20513	4.277	4.926	5.36	5.608	6.017	6.313	6.783	7.775	8.946	9.661	10.184	11.022	11.612	12.83	15.295
678	-0.1949	7.7759	0.20515	4.277	4.927	5.36	5.608	6.017	6.314	6.783	7.776	8.947	9.662	10.185	11.024	11.613	12.832	15.298
679	-0.195	7.7768	0.20517	4.277	4.927	5.361	5.609	6.018	6.314	6.784	7.777	8.948	9.663	10.186	11.026	11.615	12.834	15.301
680	-0.1951	7.7776	0.20519	4.278	4.928	5.361	5.609	6.018	6.315	6.785	7.778	8.949	9.664	10.188	11.027	11.617	12.837	15.304
681	-0.1952	7.7785	0.20522	4.278	4.928	5.361	5.61	6.019	6.315	6.785	7.779	8.95	9.666	10.189	11.029	11.619	12.839	15.308
682	-0.1953	7.7793	0.20524	4.278	4.928	5.362	5.61	6.019	6.316	6.786	7.779	8.951	9.667	10.191	11.031	11.621	12.841	15.311
683	-0.1954	7.7802	0.20526	4.279	4.929	5.362	5.61	6.02	6.316	6.787	7.78	8.953	9.668	10.192	11.033	11.623	12.844	15.314
684	-0.1956	7.7811	0.20529	4.279	4.929	5.363	5.611	6.02	6.317	6.787	7.781	8.954	9.67	10.194	11.035	11.625	12.847	15.318
685	-0.1957	7.7819	0.20531	4.279	4.929	5.363	5.611	6.021	6.317	6.788	7.782	8.955	9.671	10.195	11.036	11.627	12.849	15.321
686	-0.1958	7.7828	0.20533	4.279	4.93	5.364	5.612	6.021	6.318	6.789	7.783	8.956	9.673	10.197	11.038	11.629	12.851	15.324
687	-0.1959	7.7837	0.20536	4.28	4.93	5.364	5.612	6.022	6.319	6.789	7.784	8.957	9.674	10.198	11.04	11.631	12.854	15.328
688	-0.196	7.7846	0.20538	4.28	4.93	5.364	5.613	6.023	6.319	6.79	7.785	8.958	9.675	10.2	11.042	11.633	12.856	15.331
689	-0.1961	7.7855	0.20541	4.28	4.931	5.365	5.613	6.023	6.32	6.791	7.786	8.96	9.677	10.202	11.044	11.635	12.859	15.335
690	-0.1962	7.7864	0.20543	4.281	4.931	5.365	5.614	6.024	6.32	6.791	7.786	8.961	9.678	10.203	11.045	11.637	12.861	15.338
