Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
528	-0.5572	6.1279	0.17812	3.792	4.221	4.507	4.671	4.943	5.14	5.455	6.128	6.939	7.446	7.822	8.438	8.879	9.816	11.825
529	-0.5577	6.1265	0.17813	3.791	4.22	4.506	4.67	4.942	5.139	5.454	6.127	6.938	7.444	7.821	8.436	8.877	9.814	11.824
530	-0.5582	6.1251	0.17815	3.79	4.219	4.505	4.669	4.941	5.138	5.453	6.125	6.936	7.443	7.819	8.435	8.876	9.813	11.824
531	-0.5586	6.1236	0.17816	3.789	4.218	4.504	4.668	4.939	5.137	5.451	6.124	6.935	7.441	7.818	8.433	8.874	9.812	11.823
532	-0.5591	6.1222	0.17817	3.788	4.217	4.503	4.667	4.938	5.136	5.45	6.122	6.933	7.44	7.816	8.432	8.873	9.81	11.822
533	-0.5595	6.1208	0.17819	3.787	4.216	4.502	4.666	4.937	5.134	5.449	6.121	6.932	7.438	7.815	8.43	8.871	9.809	11.822
534	-0.56	6.1194	0.1782	3.787	4.215	4.501	4.665	4.936	5.133	5.447	6.119	6.93	7.437	7.813	8.429	8.87	9.808	11.821
535	-0.5605	6.118	0.17822	3.786	4.214	4.5	4.664	4.935	5.132	5.446	6.118	6.929	7.435	7.812	8.427	8.869	9.807	11.821
536	-0.5609	6.1166	0.17823	3.785	4.213	4.499	4.663	4.934	5.131	5.445	6.117	6.927	7.434	7.81	8.426	8.867	9.805	11.82
537	-0.5614	6.1152	0.17825	3.784	4.212	4.498	4.662	4.932	5.129	5.444	6.115	6.926	7.432	7.809	8.424	8.866	9.804	11.82
538	-0.5618	6.1138	0.17826	3.783	4.211	4.497	4.661	4.931	5.128	5.442	6.114	6.924	7.431	7.807	8.423	8.864	9.803	11.819
539	-0.5623	6.1124	0.17827	3.783	4.21	4.496	4.659	4.93	5.127	5.441	6.112	6.923	7.429	7.806	8.421	8.863	9.801	11.818
540	-0.5627	6.111	0.17829	3.782	4.209	4.495	4.658	4.929	5.126	5.44	6.111	6.921	7.428	7.804	8.42	8.861	9.8	11.818
541	-0.5632	6.1096	0.1783	3.781	4.208	4.494	4.657	4.928	5.125	5.438	6.11	6.92	7.426	7.803	8.418	8.86	9.799	11.817
542	-0.5636	6.1082	0.17832	3.78	4.207	4.493	4.656	4.927	5.123	5.437	6.108	6.918	7.425	7.801	8.417	8.858	9.798	11.816
543	-0.5641	6.1069	0.17833	3.779	4.207	4.492	4.655	4.926	5.122	5.436	6.107	6.917	7.423	7.8	8.415	8.857	9.797	11.816
544	-0.5646	6.1055	0.17835	3.779	4.206	4.491	4.654	4.924	5.121	5.435	6.106	6.916	7.422	7.798	8.414	8.856	9.796	11.816
545	-0.565	6.1041	0.17836	3.778	4.205	4.49	4.653	4.923	5.12	5.433	6.104	6.914	7.42	7.797	8.413	8.854	9.794	11.815
546	-0.5655	6.1028	0.17837	3.777	4.204	4.489	4.652	4.922	5.119	5.432	6.103	6.913	7.419	7.795	8.411	8.853	9.793	11.814
547	-0.5659	6.1014	0.17839	3.776	4.203	4.488	4.651	4.921	5.118	5.431	6.101	6.911	7.417	7.794	8.41	8.852	9.792	11.814
548	-0.5664	6.1001	0.1784	3.775	4.202	4.487	4.65	4.92	5.116	5.43	6.1	6.91	7.416	7.792	8.408	8.85	9.79	11.813
549	-0.5668	6.0988	0.17842	3.775	4.201	4.486	4.649	4.919	5.115	5.429	6.099	6.908	7.415	7.791	8.407	8.849	9.789	11.813
550	-0.5673	6.0974	0.17843	3.774	4.2	4.485	4.648	4.918	5.114	5.427	6.097	6.907	7.413	7.79	8.406	8.848	9.788	11.812
551	-0.5677	6.0961	0.17844	3.773	4.199	4.484	4.647	4.917	5.113	5.426	6.096	6.905	7.412	7.788	8.404	8.846	9.787	11.811
552	-0.5682	6.0948	0.17846	3.772	4.198	4.483	4.646	4.916	5.112	5.425	6.095	6.904	7.41	7.787	8.403	8.845	9.786	11.811
553	-0.5686	6.0934	0.17847	3.772	4.197	4.482	4.645	4.914	5.111	5.424	6.093	6.903	7.409	7.785	8.401	8.843	9.784	11.81
554	-0.5691	6.0921	0.17849	3.771	4.196	4.481	4.644	4.913	5.11	5.422	6.092	6.901	7.407	7.784	8.4	8.842	9.784	11.81
555	-0.5695	6.0908	0.1785	3.77	4.196	4.48	4.643	4.912	5.108	5.421	6.091	6.9	7.406	7.782	8.399	8.841	9.782	11.81
556	-0.57	6.0895	0.17852	3.769	4.195	4.479	4.642	4.911	5.107	5.42	6.09	6.899	7.405	7.781	8.397	8.84	9.781	11.81
557	-0.5704	6.0882	0.17853	3.769	4.194	4.478	4.641	4.91	5.106	5.419	6.088	6.897	7.403	7.78	8.396	8.838	9.78	11.809
558	-0.5709	6.0869	0.17854	3.768	4.193	4.477	4.64	4.909	5.105	5.418	6.087	6.896	7.402	7.778	8.395	8.837	9.779	11.808
559	-0.5713	6.0856	0.17856	3.767	4.192	4.476	4.639	4.908	5.104	5.417	6.086	6.894	7.4	7.777	8.393	8.836	9.778	11.808
560	-0.5718	6.0843	0.17857	3.766	4.191	4.475	4.638	4.907	5.103	5.415	6.084	6.893	7.399	7.776	8.392	8.834	9.777	11.807
561	-0.5722	6.0831	0.17859	3.766	4.19	4.474	4.637	4.906	5.102	5.414	6.083	6.892	7.398	7.774	8.391	8.833	9.776	11.807
562	-0.5727	6.0818	0.1786	3.765	4.19	4.473	4.636	4.905	5.101	5.413	6.082	6.89	7.396	7.773	8.389	8.832	9.775	11.807
563	-0.5731	6.0805	0.17861	3.764	4.189	4.472	4.635	4.904	5.1	5.412	6.081	6.889	7.395	7.771	8.388	8.831	9.773	11.806
564	-0.5736	6.0793	0.17863	3.763	4.188	4.471	4.634	4.903	5.098	5.411	6.079	6.888	7.394	7.77	8.387	8.829	9.773	11.806
565	-0.574	6.078	0.17864	3.763	4.187	4.47	4.633	4.902	5.097	5.41	6.078	6.886	7.392	7.769	8.385	8.828	9.771	11.805
566	-0.5745	6.0767	0.17866	3.762	4.186	4.469	4.632	4.901	5.096	5.408	6.077	6.885	7.391	7.768	8.384	8.827	9.77	11.805
567	-0.5749	6.0755	0.17867	3.761	4.185	4.468	4.631	4.9	5.095	5.407	6.076	6.884	7.39	7.766	8.383	8.826	9.769	11.805
568	-0.5754	6.0742	0.17868	3.761	4.184	4.467	4.63	4.899	5.094	5.406	6.074	6.882	7.388	7.765	8.381	8.824	9.768	11.804
569	-0.5758	6.073	0.1787	3.76	4.183	4.467	4.629	4.898	5.093	5.405	6.073	6.881	7.387	7.764	8.38	8.823	9.767	11.804
570	-0.5763	6.0718	0.17871	3.759	4.183	4.466	4.628	4.897	5.092	5.404	6.072	6.88	7.386	7.762	8.379	8.822	9.766	11.804
571	-0.5767	6.0705	0.17873	3.758	4.182	4.465	4.627	4.895	5.091	5.403	6.071	6.878	7.384	7.761	8.378	8.821	9.765	11.804
572	-0.5772	6.0693	0.17874	3.758	4.181	4.464	4.626	4.894	5.09	5.402	6.069	6.877	7.383	7.76	8.376	8.82	9.764	11.803
573	-0.5776	6.0681	0.17875	3.757	4.18	4.463	4.625	4.893	5.089	5.401	6.068	6.876	7.382	7.758	8.375	8.818	9.763	11.803
574	-0.5781	6.0669	0.17877	3.756	4.179	4.462	4.624	4.892	5.088	5.399	6.067	6.875	7.38	7.757	8.374	8.817	9.762	11.803
575	-0.5785	6.0656	0.17878	3.756	4.179	4.461	4.623	4.891	5.087	5.398	6.066	6.873	7.379	7.756	8.373	8.816	9.761	11.802
576	-0.579	6.0644	0.17879	3.755	4.178	4.46	4.622	4.89	5.086	5.397	6.064	6.872	7.378	7.754	8.371	8.815	9.76	11.802
577	-0.5794	6.0632	0.17881	3.754	4.177	4.459	4.621	4.889	5.085	5.396	6.063	6.871	7.376	7.753	8.37	8.814	9.759	11.802
578	-0.5799	6.062	0.17882	3.754	4.176	4.458	4.62	4.888	5.084	5.395	6.062	6.869	7.375	7.752	8.369	8.812	9.758	11.802
579	-0.5803	6.0608	0.17884	3.753	4.175	4.457	4.619	4.887	5.082	5.394	6.061	6.868	7.374	7.751	8.368	8.811	9.757	11.801
580	-0.5807	6.0597	0.17885	3.752	4.174	4.457	4.618	4.887	5.082	5.393	6.06	6.867	7.373	7.749	8.367	8.81	9.756	11.801
581	-0.5812	6.0585	0.17886	3.752	4.174	4.456	4.618	4.886	5.08	5.392	6.059	6.866	7.371	7.748	8.365	8.809	9.755	11.801
582	-0.5816	6.0573	0.17888	3.751	4.173	4.455	4.617	4.885	5.079	5.391	6.057	6.864	7.37	7.747	8.364	8.808	9.754	11.801
583	-0.5821	6.0561	0.17889	3.75	4.172	4.454	4.616	4.884	5.078	5.39	6.056	6.863	7.369	7.746	8.363	8.807	9.753	11.8
584	-0.5825	6.0549	0.17891	3.749	4.171	4.453	4.615	4.882	5.077	5.388	6.055	6.862	7.368	7.744	8.362	8.806	9.753	11.8
585	-0.583	6.0538	0.17892	3.749	4.17	4.452	4.614	4.882	5.076	5.387	6.054	6.861	7.366	7.743	8.361	8.805	9.752	11.8
586	-0.5834	6.0526	0.17893	3.748	4.17	4.451	4.613	4.881	5.075	5.386	6.053	6.859	7.365	7.742	8.359	8.803	9.751	11.8
587	-0.5839	6.0515	0.17895	3.747	4.169	4.451	4.612	4.88	5.074	5.385	6.052	6.858	7.364	7.741	8.359	8.803	9.75	11.8
588	-0.5843	6.0503	0.17896	3.747	4.168	4.45	4.611	4.879	5.073	5.384	6.05	6.857	7.363	7.74	8.357	8.801	9.749	11.799
589	-0.5847	6.0492	0.17897	3.746	4.167	4.449	4.61	4.878	5.072	5.383	6.049	6.856	7.362	7.738	8.356	8.8	9.748	11.799
590	-0.5852	6.048	0.17899	3.745	4.167	4.448	4.609	4.877	5.071	5.382	6.048	6.855	7.36	7.737	8.355	8.799	9.747	11.799
591	-0.5856	6.0469	0.179	3.745	4.166	4.447	4.609	4.876	5.07	5.381	6.047	6.854	7.359	7.736	8.354	8.798	9.746	11.799
592	-0.5861	6.0457	0.17902	3.744	4.165	4.446	4.608	4.875	5.069	5.38	6.046	6.852	7.358	7.735	8.353	8.797	9.745	11.799
593	-0.5865	6.0446	0.17903	3.743	4.164	4.445	4.607	4.874	5.068	5.379	6.045	6.851	7.357	7.734	8.352	8.796	9.744	11.799
594	-0.5869	6.0435	0.17904	3.743	4.164	4.445	4.606	4.873	5.067	5.378	6.044	6.85	7.356	7.732	8.35	8.795	9.743	11.798
595	-0.5874	6.0424	0.17906	3.742	4.163	4.444	4.605	4.872	5.067	5.377	6.042	6.849	7.354	7.731	8.349	8.794	9.743	11.799
596	-0.5878	6.0413	0.17907	3.742	4.162	4.443	4.604	4.871	5.066	5.376	6.041	6.848	7.353	7.73	8.348	8.793	9.742	11.798
597	-0.5883	6.0401	0.17908	3.741	4.161	4.442	4.603	4.87	5.065	5.375	6.04	6.846	7.352	7.729	8.347	8.792	9.741	11.798
598	-0.5887	6.039	0.1791	3.74	4.16	4.441	4.602	4.869	5.064	5.374	6.039	6.845	7.351	7.728	8.346	8.791	9.74	11.798
599	-0.5891	6.0379	0.17911	3.74	4.16	4.44	4.602	4.868	5.063	5.373	6.038	6.844	7.35	7.727	8.345	8.789	9.739	11.798
600	-0.5896	6.0368	0.17913	3.739	4.159	4.44	4.601	4.867	5.062	5.372	6.037	6.843	7.349	7.726	8.344	8.789	9.739	11.798
601	-0.59	6.0357	0.17914	3.738	4.158	4.439	4.6	4.867	5.061	5.371	6.036	6.842	7.347	7.724	8.343	8.788	9.738	11.798
602	-0.5905	6.0347	0.17915	3.738	4.158	4.438	4.599	4.866	5.06	5.37	6.035	6.841	7.346	7.723	8.342	8.787	9.737	11.798
603	-0.5909	6.0336	0.17917	3.737	4.157	4.437	4.598	4.865	5.059	5.369	6.034	6.84	7.345	7.722	8.341	8.786	9.736	11.798
604	-0.5913	6.0325	0.17918	3.737	4.156	4.436	4.597	4.864	5.058	5.368	6.033	6.838	7.344	7.721	8.34	8.785	9.735	11.798
605	-0.5918	6.0314	0.17919	3.736	4.155	4.436	4.597	4.863	5.057	5.367	6.031	6.837	7.343	7.72	8.338	8.783	9.734	11.798
606	-0.5922	6.0303	0.17921	3.735	4.155	4.435	4.596	4.862	5.056	5.366	6.03	6.836	7.342	7.719	8.337	8.783	9.734	11.798
607	-0.5927	6.0293	0.17922	3.735	4.154	4.434	4.595	4.861	5.055	5.365	6.029	6.835	7.341	7.718	8.336	8.782	9.733	11.798
608	-0.5931	6.0282	0.17924	3.734	4.153	4.433	4.594	4.86	5.054	5.364	6.028	6.834	7.34	7.717	8.335	8.781	9.732	11.798
609	-0.5935	6.0272	0.17925	3.734	4.152	4.432	4.593	4.859	5.053	5.363	6.027	6.833	7.338	7.716	8.334	8.78	9.732	11.798
610	-0.594	6.0261	0.17926	3.733	4.152	4.432	4.592	4.859	5.052	5.362	6.026	6.832	7.337	7.714	8.333	8.779	9.731	11.798
611	-0.5944	6.0251	0.17928	3.732	4.151	4.431	4.592	4.858	5.052	5.361	6.025	6.831	7.336	7.713	8.332	8.778	9.73	11.798
612	-0.5948	6.024	0.17929	3.732	4.15	4.43	4.591	4.857	5.051	5.36	6.024	6.829	7.335	7.712	8.331	8.777	9.729	11.798
613	-0.5953	6.023	0.1793	3.731	4.15	4.429	4.59	4.856	5.05	5.359	6.023	6.828	7.334	7.711	8.33	8.776	9.728	11.798
614	-0.5957	6.0219	0.17932	3.731	4.149	4.429	4.589	4.855	5.049	5.358	6.022	6.827	7.333	7.71	8.329	8.775	9.728	11.798
615	-0.5961	6.0209	0.17933	3.73	4.148	4.428	4.588	4.854	5.048	5.357	6.021	6.826	7.332	7.709	8.328	8.774	9.727	11.798
616	-0.5966	6.0199	0.17934	3.729	4.148	4.427	4.588	4.853	5.047	5.356	6.02	6.825	7.331	7.708	8.327	8.773	9.726	11.798
617	-0.597	6.0189	0.17936	3.729	4.147	4.426	4.587	4.853	5.046	5.355	6.019	6.824	7.33	7.707	8.326	8.772	9.726	11.798
618	-0.5975	6.0178	0.17937	3.728	4.146	4.426	4.586	4.852	5.045	5.354	6.018	6.823	7.329	7.706	8.325	8.771	9.725	11.798
619	-0.5979	6.0168	0.17938	3.728	4.145	4.425	4.585	4.851	5.044	5.353	6.017	6.822	7.328	7.705	8.324	8.77	9.724	11.798
620	-0.5983	6.0158	0.1794	3.727	4.145	4.424	4.584	4.85	5.043	5.353	6.016	6.821	7.327	7.704	8.323	8.769	9.724	11.798
621	-0.5988	6.0148	0.17941	3.727	4.144	4.423	4.584	4.849	5.043	5.352	6.015	6.82	7.325	7.703	8.322	8.769	9.723	11.799
622	-0.5992	6.0138	0.17943	3.726	4.143	4.423	4.583	4.848	5.042	5.351	6.014	6.819	7.325	7.702	8.321	8.768	9.722	11.799
623	-0.5996	6.0128	0.17944	3.725	4.143	4.422	4.582	4.847	5.041	5.35	6.013	6.818	7.323	7.701	8.32	8.767	9.722	11.799
624	-0.6001	6.0118	0.17945	3.725	4.142	4.421	4.581	4.847	5.04	5.349	6.012	6.817	7.322	7.7	8.319	8.766	9.721	11.799
625	-0.6005	6.0108	0.17947	3.724	4.141	4.42	4.58	4.846	5.039	5.348	6.011	6.816	7.321	7.699	8.319	8.765	9.72	11.799
626	-0.6009	6.0098	0.17948	3.724	4.141	4.42	4.58	4.845	5.038	5.347	6.01	6.815	7.32	7.698	8.318	8.764	9.719	11.799
627	-0.6014	6.0089	0.17949	3.723	4.14	4.419	4.579	4.844	5.037	5.346	6.009	6.814	7.319	7.697	8.317	8.763	9.719	11.799
628	-0.6018	6.0079	0.17951	3.723	4.139	4.418	4.578	4.843	5.037	5.345	6.008	6.813	7.318	7.696	8.316	8.763	9.718	11.8
629	-0.6022	6.0069	0.17952	3.722	4.139	4.417	4.577	4.843	5.036	5.344	6.007	6.812	7.317	7.695	8.315	8.762	9.718	11.8
630	-0.6027	6.0059	0.17953	3.722	4.138	4.417	4.577	4.842	5.035	5.343	6.006	6.811	7.316	7.694	8.314	8.761	9.717	11.8
631	-0.6031	6.005	0.17955	3.721	4.137	4.416	4.576	4.841	5.034	5.343	6.005	6.81	7.315	7.693	8.313	8.76	9.717	11.8
632	-0.6035	6.004	0.17956	3.72	4.137	4.415	4.575	4.84	5.033	5.342	6.004	6.809	7.314	7.692	8.312	8.759	9.716	11.8
633	-0.6039	6.0031	0.17957	3.72	4.136	4.415	4.574	4.839	5.032	5.341	6.003	6.808	7.313	7.691	8.311	8.758	9.715	11.8
634	-0.6044	6.0021	0.17959	3.719	4.135	4.414	4.574	4.839	5.032	5.34	6.002	6.807	7.312	7.69	8.31	8.758	9.715	11.801
635	-0.6048	6.0012	0.1796	3.719	4.135	4.413	4.573	4.838	5.031	5.339	6.001	6.806	7.311	7.689	8.31	8.757	9.714	11.801
636	-0.6052	6.0002	0.17961	3.718	4.134	4.412	4.572	4.837	5.03	5.338	6	6.805	7.31	7.688	8.308	8.756	9.713	11.801
637	-0.6057	5.9993	0.17963	3.718	4.134	4.412	4.571	4.836	5.029	5.337	5.999	6.804	7.31	7.687	8.308	8.755	9.713	11.802
638	-0.6061	5.9983	0.17964	3.717	4.133	4.411	4.571	4.835	5.028	5.336	5.998	6.803	7.308	7.686	8.307	8.754	9.712	11.801
639	-0.6065	5.9974	0.17965	3.717	4.132	4.41	4.57	4.835	5.027	5.336	5.997	6.802	7.307	7.685	8.306	8.753	9.712	11.801
640	-0.607	5.9965	0.17967	3.716	4.132	4.41	4.569	4.834	5.027	5.335	5.997	6.801	7.307	7.684	8.305	8.753	9.711	11.802
641	-0.6074	5.9955	0.17968	3.716	4.131	4.409	4.569	4.833	5.026	5.334	5.996	6.8	7.306	7.683	8.304	8.752	9.71	11.802
642	-0.6078	5.9946	0.17969	3.715	4.13	4.408	4.568	4.832	5.025	5.333	5.995	6.799	7.305	7.682	8.303	8.751	9.71	11.802
643	-0.6082	5.9937	0.17971	3.715	4.13	4.408	4.567	4.832	5.024	5.332	5.994	6.798	7.304	7.682	8.303	8.75	9.709	11.803
644	-0.6087	5.9928	0.17972	3.714	4.129	4.407	4.566	4.831	5.023	5.331	5.993	6.797	7.303	7.681	8.302	8.75	9.709	11.803
645	-0.6091	5.9919	0.17973	3.714	4.129	4.406	4.566	4.83	5.023	5.331	5.992	6.796	7.302	7.68	8.301	8.749	9.708	11.803
646	-0.6095	5.991	0.17975	3.713	4.128	4.406	4.565	4.829	5.022	5.33	5.991	6.795	7.301	7.679	8.3	8.748	9.708	11.804
647	-0.61	5.9901	0.17976	3.713	4.127	4.405	4.564	4.829	5.021	5.329	5.99	6.794	7.3	7.678	8.299	8.747	9.707	11.804
648	-0.6104	5.9892	0.17977	3.712	4.127	4.404	4.564	4.828	5.02	5.328	5.989	6.793	7.299	7.677	8.298	8.746	9.707	11.804
649	-0.6108	5.9883	0.17979	3.712	4.126	4.404	4.563	4.827	5.019	5.327	5.988	6.792	7.298	7.676	8.298	8.746	9.706	11.805
650	-0.6112	5.9874	0.1798	3.711	4.125	4.403	4.562	4.826	5.019	5.326	5.987	6.791	7.297	7.675	8.297	8.745	9.706	11.805
651	-0.6117	5.9865	0.17981	3.711	4.125	4.402	4.562	4.826	5.018	5.326	5.987	6.79	7.296	7.674	8.296	8.744	9.705	11.805
652	-0.6121	5.9856	0.17983	3.71	4.124	4.402	4.561	4.825	5.017	5.325	5.986	6.79	7.295	7.674	8.295	8.744	9.705	11.806
653	-0.6125	5.9847	0.17984	3.709	4.124	4.401	4.56	4.824	5.016	5.324	5.985	6.789	7.295	7.673	8.294	8.743	9.704	11.806
654	-0.613	5.9839	0.17985	3.709	4.123	4.4	4.559	4.823	5.016	5.323	5.984	6.788	7.294	7.672	8.294	8.742	9.704	11.806
655	-0.6134	5.983	0.17987	3.709	4.123	4.4	4.559	4.823	5.015	5.322	5.983	6.787	7.293	7.671	8.293	8.742	9.703	11.807
656	-0.6138	5.9821	0.17988	3.708	4.122	4.399	4.558	4.822	5.014	5.321	5.982	6.786	7.292	7.67	8.292	8.741	9.703	11.807
657	-0.6142	5.9812	0.17989	3.708	4.121	4.398	4.557	4.821	5.013	5.321	5.981	6.785	7.291	7.669	8.291	8.74	9.702	11.807
658	-0.6147	5.9804	0.17991	3.707	4.121	4.398	4.557	4.82	5.013	5.32	5.98	6.784	7.29	7.668	8.291	8.739	9.702	11.808
659	-0.6151	5.9795	0.17992	3.707	4.12	4.397	4.556	4.82	5.012	5.319	5.98	6.783	7.289	7.668	8.29	8.739	9.701	11.808
660	-0.6155	5.9787	0.17993	3.706	4.12	4.396	4.555	4.819	5.011	5.318	5.979	6.782	7.288	7.667	8.289	8.738	9.701	11.808
661	-0.6159	5.9778	0.17995	3.706	4.119	4.396	4.555	4.818	5.01	5.317	5.978	6.782	7.288	7.666	8.288	8.737	9.701	11.809
662	-0.6164	5.977	0.17996	3.705	4.118	4.395	4.554	4.818	5.01	5.317	5.977	6.781	7.287	7.665	8.287	8.737	9.7	11.809
663	-0.6168	5.9761	0.17997	3.705	4.118	4.395	4.553	4.817	5.009	5.316	5.976	6.78	7.286	7.664	8.287	8.736	9.7	11.809
664	-0.6172	5.9753	0.17999	3.704	4.117	4.394	4.553	4.816	5.008	5.315	5.975	6.779	7.285	7.663	8.286	8.735	9.699	11.81
665	-0.6176	5.9744	0.18	3.704	4.117	4.393	4.552	4.815	5.007	5.314	5.974	6.778	7.284	7.663	8.285	8.735	9.699	11.81
666	-0.6181	5.9736	0.18001	3.703	4.116	4.393	4.551	4.815	5.007	5.314	5.974	6.777	7.283	7.662	8.284	8.734	9.698	11.811
667	-0.6185	5.9728	0.18003	3.703	4.116	4.392	4.551	4.814	5.006	5.313	5.973	6.776	7.283	7.661	8.284	8.733	9.698	11.812
668	-0.6189	5.9719	0.18004	3.702	4.115	4.391	4.55	4.813	5.005	5.312	5.972	6.775	7.282	7.66	8.283	8.733	9.698	11.812
669	-0.6193	5.9711	0.18005	3.702	4.115	4.391	4.549	4.813	5.005	5.311	5.971	6.775	7.281	7.659	8.282	8.732	9.697	11.812
670	-0.6197	5.9703	0.18007	3.701	4.114	4.39	4.549	4.812	5.004	5.311	5.97	6.774	7.28	7.659	8.282	8.731	9.697	11.813
671	-0.6202	5.9695	0.18008	3.701	4.113	4.39	4.548	4.811	5.003	5.31	5.97	6.773	7.279	7.658	8.281	8.731	9.697	11.813
672	-0.6206	5.9687	0.18009	3.701	4.113	4.389	4.548	4.811	5.002	5.309	5.969	6.772	7.278	7.657	8.28	8.73	9.696	11.814
673	-0.621	5.9678	0.18011	3.7	4.112	4.388	4.547	4.81	5.002	5.308	5.968	6.771	7.277	7.656	8.279	8.729	9.696	11.814
674	-0.6214	5.967	0.18012	3.7	4.112	4.388	4.546	4.809	5.001	5.308	5.967	6.77	7.277	7.655	8.279	8.729	9.695	11.814
675	-0.6219	5.9662	0.18013	3.699	4.111	4.387	4.546	4.809	5	5.307	5.966	6.77	7.276	7.655	8.278	8.728	9.695	11.815
676	-0.6223	5.9654	0.18015	3.699	4.111	4.386	4.545	4.808	4.999	5.306	5.965	6.769	7.275	7.654	8.277	8.728	9.695	11.816
677	-0.6227	5.9646	0.18016	3.698	4.11	4.386	4.544	4.807	4.999	5.305	5.965	6.768	7.274	7.653	8.277	8.727	9.694	11.816
678	-0.6231	5.9638	0.18017	3.698	4.11	4.385	4.544	4.807	4.998	5.305	5.964	6.767	7.273	7.652	8.276	8.726	9.694	11.816
679	-0.6235	5.963	0.18018	3.697	4.109	4.385	4.543	4.806	4.997	5.304	5.963	6.766	7.273	7.651	8.275	8.726	9.693	11.817
680	-0.624	5.9622	0.1802	3.697	4.108	4.384	4.542	4.805	4.997	5.303	5.962	6.766	7.272	7.651	8.275	8.725	9.693	11.818
681	-0.6244	5.9615	0.18021	3.697	4.108	4.384	4.542	4.805	4.996	5.302	5.962	6.765	7.271	7.65	8.274	8.725	9.693	11.818
682	-0.6248	5.9607	0.18022	3.696	4.108	4.383	4.541	4.804	4.995	5.302	5.961	6.764	7.27	7.649	8.273	8.724	9.692	11.818
683	-0.6252	5.9599	0.18024	3.696	4.107	4.382	4.541	4.803	4.995	5.301	5.96	6.763	7.27	7.649	8.273	8.723	9.692	11.819
684	-0.6256	5.9591	0.18025	3.695	4.106	4.382	4.54	4.803	4.994	5.3	5.959	6.762	7.269	7.648	8.272	8.723	9.692	11.819
685	-0.6261	5.9583	0.18026	3.695	4.106	4.381	4.539	4.802	4.993	5.299	5.958	6.762	7.268	7.647	8.271	8.722	9.691	11.82
686	-0.6265	5.9576	0.18028	3.694	4.105	4.381	4.539	4.801	4.993	5.299	5.958	6.761	7.267	7.646	8.271	8.722	9.691	11.821
687	-0.6269	5.9568	0.18029	3.694	4.105	4.38	4.538	4.801	4.992	5.298	5.957	6.76	7.266	7.646	8.27	8.721	9.691	11.821
688	-0.6273	5.956	0.1803	3.693	4.104	4.38	4.538	4.8	4.991	5.297	5.956	6.759	7.266	7.645	8.269	8.72	9.69	11.822
689	-0.6277	5.9553	0.18032	3.693	4.104	4.379	4.537	4.799	4.991	5.297	5.955	6.758	7.265	7.644	8.269	8.72	9.69	11.823
690	-0.6282	5.9545	0.18033	3.693	4.103	4.378	4.536	4.799	4.99	5.296	5.955	6.758	7.264	7.643	8.268	8.72	9.69	11.823
691	-0.6286	5.9537	0.18034	3.692	4.103	4.378	4.536	4.798	4.989	5.295	5.954	6.757	7.263	7.643	8.267	8.719	9.689	11.823
692	-0.629	5.953	0.18035	3.692	4.102	4.377	4.535	4.798	4.989	5.295	5.953	6.756	7.263	7.642	8.267	8.718	9.689	11.824
693	-0.6294	5.9522	0.18037	3.691	4.102	4.377	4.535	4.797	4.988	5.294	5.952	6.755	7.262	7.641	8.266	8.718	9.689	11.825
694	-0.6298	5.9515	0.18038	3.691	4.101	4.376	4.534	4.796	4.987	5.293	5.952	6.755	7.261	7.641	8.265	8.717	9.689	11.825
695	-0.6302	5.9507	0.18039	3.691	4.101	4.376	4.534	4.796	4.987	5.292	5.951	6.754	7.26	7.64	8.265	8.717	9.688	11.826
696	-0.6307	5.95	0.18041	3.69	4.1	4.375	4.533	4.795	4.986	5.292	5.95	6.753	7.26	7.639	8.264	8.716	9.688	11.827
697	-0.6311	5.9492	0.18042	3.69	4.1	4.374	4.532	4.794	4.985	5.291	5.949	6.752	7.259	7.638	8.264	8.716	9.688	11.827
698	-0.6315	5.9485	0.18043	3.689	4.099	4.374	4.532	4.794	4.985	5.29	5.949	6.752	7.258	7.638	8.263	8.715	9.687	11.828
699	-0.6319	5.9478	0.18045	3.689	4.099	4.373	4.531	4.793	4.984	5.29	5.948	6.751	7.258	7.637	8.262	8.715	9.687	11.829
700	-0.6323	5.947	0.18046	3.688	4.098	4.373	4.531	4.792	4.983	5.289	5.947	6.75	7.257	7.636	8.262	8.714	9.687	11.829
701	-0.6327	5.9463	0.18047	3.688	4.098	4.372	4.53	4.792	4.983	5.288	5.946	6.749	7.256	7.636	8.261	8.714	9.687	11.829
702	-0.6332	5.9456	0.18048	3.688	4.097	4.372	4.53	4.791	4.982	5.288	5.946	6.749	7.255	7.635	8.261	8.713	9.686	11.83
703	-0.6336	5.9448	0.1805	3.687	4.097	4.371	4.529	4.791	4.981	5.287	5.945	6.748	7.255	7.634	8.26	8.713	9.686	11.831
704	-0.634	5.9441	0.18051	3.687	4.096	4.371	4.528	4.79	4.981	5.286	5.944	6.747	7.254	7.634	8.259	8.712	9.686	11.831
705	-0.6344	5.9434	0.18052	3.687	4.096	4.37	4.528	4.789	4.98	5.286	5.943	6.746	7.253	7.633	8.259	8.712	9.686	11.832
706	-0.6348	5.9427	0.18054	3.686	4.095	4.37	4.527	4.789	4.98	5.285	5.943	6.746	7.253	7.632	8.258	8.711	9.686	11.833
